ATP6V0B	530	501	5.49788143681683	0	0.089496911
ATP6V1G2	531	501	4.64771460440165	1	0.028386454
ATP6V0A1	532	501	5.14728160363267	28	0.033226724
ATP6AP1	534	501	5.10873558853565	8	0.125436699
ATP7A	535	494	2.23733640945536	6	0.132867133
ATP5O	536	501	6.4592466949802	26	0.118401294
ATP7B	537	501	3.02296712144554	8	0.180917623
ATR	542	501	3.40264861457656	101	0.118100747
ATRX	543	501	4.32414644373822	25	0.217434211
KIF1A	544	501	4.45337906605545	8	0.01403378
AUH	546	501	4.24515483053069	2	0.052086416
AUP1	547	501	3.7164217680495	31	0.17628866
AVP	548	488	2.47602657820693	3	0.067567568
AVPR1A	549	63	0.369409992351521	0	0.103552708
AVPR1B	550	20	0.137608916936508	0	0.143670796
AVPR2	551	501	5.17846156279604	0	0.102288022
AXL	555	501	3.45018833009307	24	0.118946001
AZGP1	560	501	2.58827977953449	8	0.520555355
AZU1	563	376	1.51469658841683	3	-
B2M	564	501	5.59337205556436	28	0.161755583
BAAT	567	499	2.56845296892079	3	0.378346121
BACH1	568	501	3.18549683758449	32	0.139529089
BAD	569	501	4.62506480285479	50	0.259012294
BAG1	570	501	5.20276626699802	54	0.46177686
BAGE	571	242	1.12526185706746	0	-
BAI1	572	501	3.95261491597228	20	0.033713626
BAI2	573	500	4.32625056177228	9	0.042131633
BAI3	574	500	3.97834665220099	4	0.022304833
BAK1	575	501	2.84567773696634	30	0.168167782
NKX3-2	576	49	0.262492678180556	6	0.087016734
BARD1	577	460	2.20761142671925	238	0.369977565
BAX	578	501	3.38363583459119	55	0.186902232
BBS1	579	501	3.5535568820198	34	0.070606425
BBS2	580	501	4.6497246493703	24	0.115280945
BBS4	582	501	3.84208459460693	27	0.158384191
BCAT1	583	501	3.03448604493102	9	0.096841134
BCAT2	584	501	2.90425580818317	3	0.089013866
BCHE	587	501	3.01396877370099	1	0.147406394
BCKDHA	590	501	4.04175179330495	3	0.043361778
BCKDHB	591	501	3.05616317864984	3	0.072053444
CCND1	592	501	3.10123731987096	101	0.033075809
BCL2	593	501	2.6732068773137	107	0.0982706
BCL2A1	594	500	3.16715454761485	11	0.384881473
BCL2L1	595	499	2.49054355552277	84	0.046838407
BCL2L2	596	501	4.15002626985248	8	0.032800673
BCL3	599	501	3.5380719134297	49	0.128163921
BCL6	601	501	3.53832762739076	105	0.046080411
BCL7A	602	501	3.20561425888911	8	0.056697378
BCL9	604	501	3.00657518999208	5	0.109266943
TNFRSF17	605	1	0.00937899999603175	8	0.326194145
HCN2	607	501	4.63041479654851	7	0.019671657
OPN1SW	608	190	0.90105299559604	0	0.159791576
BCR	610	501	3.73555727917111	79	0.036790717
BCS1L	614	501	3.1529129680033	7	0.086979581
BDH1	619	501	3.38311924903664	3	0.127900797
BDKRB1	620	346	1.44843971567063	0	0.20187961
BDKRB2	621	437	2.33939966015972	0	0.093683764
BDNF	624	445	2.70639076477579	13	0.04320432
CFB	626	476	1.9286268074528	6	0.169552546
BFSP1	628	499	2.82540708282044	3	0.297249335
BGLAP	629	501	3.45870673626535	0	0.178494452
BGN	630	489	2.04056076916535	20	0.021979287
CEACAM1	631	499	2.33238756682937	17	0.465016804
BHMT	632	251	1.1991595623373	5	0.060309084
BICD1	633	501	3.46179832917822	11	0.058369422
BID	634	501	3.9160317343802	55	0.362142759
BIK	635	6	0.0441137941309524	0	0.255743617
PRDM1	636	438	1.97843304623512	16	0.112370724
BLK	637	64	0.332831252726191	18	0.085577816
BLM	638	501	2.92164735422475	69	0.277145181
BLMH	639	501	3.60181417876073	27	0.101418002
CXCR5	640	103	0.51261218229802	6	0.075792039
BLVRA	641	501	4.70666314228911	7	0.183442927
BLVRB	642	501	4.18368285870099	5	0.082415254
BNC1	643	3	0.0285479146329365	3	0.171619294
BMI1	644	501	3.71777167519736	89	0.033623536
BMP1	645	433	1.68815014549175	19	0.025162338
BMP2	646	500	2.5487910142901	0	0.073193737
BMP3	647	427	1.99125788874258	7	0.170831292
BMP4	648	278	1.21889564943155	18	0.03690629
BMP5	649	113	0.696354039756614	0	0.081027668
BMP6	650	493	2.20117192719048	0	0.063053674
BMP7	651	501	3.824738075413	13	0.011185682
BMP8B	652	501	5.19791466057789	6	0.11208577
BMPR1A	653	501	2.67196411361089	30	0.02326697
BMPR1B	654	501	2.95909369991502	0	0.014695341
BMPR2	655	501	4.00431299066139	52	0.049460432
BMX	656	20	0.122264956696429	36	0.112102218
POLR3D	657	501	2.82132711834653	40	0.044278235
BNIP1	658	501	2.62702871524736	8	0.045176333
BNIP2	659	501	3.8122808356561	14	0.062237552
BNIP3	660	501	5.87383970117822	14	0.113508848
BNIP3L	661	501	5.2051391723396	29	0.041799071
BOK	662	501	2.94455193509142	4	0.034778748
DST	663	501	3.54244212242645	44	0.07902656
FOXL2	664	466	1.9786020285754	6	0.016061453
BPGM	665	501	3.70978406985941	11	0.073403063
BPHL	666	501	3.05620071678383	1	0.154829973
BPI	667	3	0.0288406527480159	1	0.393359719
BRCA1	668	457	2.00437050590575	340	0.66283109
BRAF	669	501	3.71560510603366	52	0.042537587
BRCA2	671	15	0.100746705936508	57	0.42293373
BRDT	672	4	0.0403166693472222	5	0.169482289
ZFP36L1	673	501	3.91381884943366	6	0.023681378
ZFP36L2	674	501	3.4038173827	3	0.081541618
BRS3	676	48	0.257553636691468	0	0.239686841
BSG	678	501	4.28076347721386	40	0.154872528
BST1	679	292	1.18846668772871	2	0.258912086
BST2	680	501	3.13833814024653	10	0.007867502
BTC	681	407	1.87017774920139	5	0.211519527
BTD	682	501	2.78167161791584	1	0.156930849
KLF9	683	501	3.81976810350693	7	0.05214497
KLF5	684	311	1.4983683391131	29	0.119276757
BTF3	685	501	4.63705969758772	19	0.086585366
BTF3P11	686	501	4.73838024118812	0	-
BTG1	690	501	3.47406873207128	24	0
BTK	691	44	0.275280908892857	97	0.01762218
BTN1A1	692	10	0.0781351561031746	2	0.317817014
